Date,High,Low,Open,Close,Volume,Adj Close
2012-05-09,136.61000061035156,134.49000549316406,135.10000610351562,135.74000549316406,220752500.0,115.52336883544922
2012-05-10,136.85000610351562,135.7100067138672,136.67999267578125,136.02000427246094,150600000.0,115.76167297363281
2012-05-11,136.8699951171875,135.11000061035156,135.1699981689453,135.61000061035156,153032400.0,115.4126968383789
2012-05-14,135.61000061035156,133.91000366210938,134.30999755859375,134.11000061035156,163910000.0,114.13611602783203
2012-05-15,134.80999755859375,133.1300048828125,134.02000427246094,133.33999633789062,207629300.0,113.48079681396484
2012-05-16,134.5500030517578,132.8000030517578,133.94000244140625,132.8300018310547,207265500.0,113.04676818847656
2012-05-17,133.02000427246094,130.7899932861328,132.86000061035156,130.86000061035156,247992900.0,111.37016296386719
2012-05-18,131.60000610351562,129.5500030517578,131.3699951171875,129.74000549316406,319615900.0,110.41697692871094
2012-05-21,132.02000427246094,129.9499969482422,130.16000366210938,131.97000122070312,177861100.0,112.3148422241211
2012-05-22,133.22999572753906,131.33999633789062,132.30999755859375,132.1999969482422,197531200.0,112.51058197021484
2012-05-23,132.4600067138672,129.99000549316406,131.25,132.27000427246094,204958400.0,112.57019805908203
2012-05-24,132.83999633789062,131.4199981689453,132.6300048828125,132.52999877929688,167357600.0,112.79144287109375
2012-05-25,132.85000610351562,131.77999877929688,132.47999572753906,132.10000610351562,135465600.0,112.42550659179688
2012-05-29,133.92999267578125,131.1699981689453,133.16000366210938,133.6999969482422,152883500.0,113.78718566894531
2012-05-30,133.69000244140625,131.49000549316406,132.55999755859375,131.75999450683594,162370400.0,112.13612365722656
2012-05-31,132.4499969482422,130.33999633789062,131.7100067138672,131.47000122070312,196186000.0,111.88932037353516
2012-06-01,131.5,128.16000366210938,129.41000366210938,128.16000366210938,253240900.0,109.07228088378906
2012-06-04,128.74000549316406,127.13999938964844,128.38999938964844,128.10000610351562,202545800.0,109.02123260498047
2012-06-05,129.25999450683594,127.77999877929688,127.8499984741211,129.07000732421875,164149400.0,109.8467788696289
2012-06-06,132.02999877929688,129.92999267578125,129.97000122070312,131.97000122070312,184202800.0,112.3148422241211
2012-06-07,133.52999877929688,131.77999877929688,133.47000122070312,132.0500030517578,184772700.0,112.3829345703125
2012-06-08,133.1300048828125,131.2899932861328,131.7100067138672,133.10000610351562,143915400.0,113.27654266357422
2012-06-11,134.25,131.27999877929688,134.1699981689453,131.41000366210938,169756100.0,111.83822631835938
2012-06-12,133.00999450683594,131.16000366210938,131.7899932861328,132.9199981689453,181931800.0,113.12338256835938
2012-06-13,133.36000061035156,131.6199951171875,132.52999877929688,132.07000732421875,172223900.0,112.39996337890625
2012-06-14,134.0,131.97999572753906,132.33999633789062,133.47000122070312,230615500.0,113.59143829345703
2012-06-15,134.25999450683594,133.10000610351562,133.3800048828125,134.13999938964844,169444500.0,114.75316619873047
2012-06-18,134.72999572753906,133.27999877929688,133.5800018310547,134.39999389648438,131360900.0,114.97559356689453
2012-06-19,136.25,134.3699951171875,135.0800018310547,135.6999969482422,137382600.0,116.08771514892578
2012-06-20,136.10000610351562,134.27000427246094,135.7100067138672,135.47999572753906,206451800.0,115.89950561523438
2012-06-21,135.77999877929688,132.3300018310547,135.63999938964844,132.44000244140625,205272200.0,113.29887390136719
2012-06-22,133.7100067138672,132.6199951171875,133.1300048828125,133.4600067138672,130029200.0,114.1714096069336
2012-06-25,132.10000610351562,130.85000610351562,132.0500030517578,131.32000732421875,146375700.0,112.34075927734375
2012-06-26,132.3800048828125,130.92999267578125,131.6999969482422,131.97999572753906,141634000.0,112.90533447265625
2012-06-27,133.42999267578125,131.97000122070312,132.4199981689453,133.1699981689453,108088000.0,113.92337799072266
2012-06-28,132.99000549316406,131.27999877929688,132.2899932861328,132.7899932861328,169242100.0,113.5982894897461
2012-06-29,136.27000427246094,134.85000610351562,135.1999969482422,136.10000610351562,212250900.0,116.42992401123047
2012-07-02,136.64999389648438,135.52000427246094,136.47999572753906,136.50999450683594,129524500.0,116.7806625366211
2012-07-03,137.50999450683594,136.33999633789062,136.47999572753906,137.41000366210938,80450000.0,117.55056762695312
2012-07-05,137.8000030517578,136.2899932861328,136.89999389648438,136.7899932861328,126177500.0,117.0201644897461
2012-07-06,135.77000427246094,134.85000610351562,135.47000122070312,135.49000549316406,151192100.0,115.90809631347656
2012-07-09,135.57000732421875,134.6999969482422,135.3800048828125,135.32000732421875,103780500.0,115.76263427734375
2012-07-10,136.22999572753906,133.67999267578125,136.00999450683594,134.13999938964844,167884800.0,114.75316619873047
2012-07-11,134.60000610351562,133.3800048828125,134.2100067138672,134.16000366210938,141733400.0,114.77027893066406
2012-07-12,134.22999572753906,132.60000610351562,133.3800048828125,133.50999450683594,143583200.0,114.21422576904297
2012-07-13,135.88999938964844,133.83999633789062,133.86000061035156,135.75,129642600.0,116.13047790527344
2012-07-16,135.8300018310547,134.89999389648438,135.44000244140625,135.42999267578125,97525200.0,115.85672760009766
2012-07-17,136.63999938964844,134.5500030517578,135.97000122070312,136.36000061035156,138860300.0,116.65230560302734
2012-07-18,137.63999938964844,135.9600067138672,136.0399932861328,137.3699951171875,113349700.0,117.51636505126953
2012-07-19,138.17999267578125,137.2100067138672,137.64999389648438,137.72999572753906,129847300.0,117.8243637084961
2012-07-20,137.16000366210938,136.32000732421875,136.9499969482422,136.47000122070312,142904500.0,116.74642181396484
2012-07-23,136.3800048828125,133.83999633789062,134.47000122070312,135.08999633789062,145210900.0,115.56590270996094
2012-07-24,135.25,133.02999877929688,135.19000244140625,133.92999267578125,173301200.0,114.57351684570312
2012-07-25,134.55999755859375,133.25,134.2100067138672,133.9600067138672,129122300.0,114.59920501708984
2012-07-26,136.4600067138672,135.25999450683594,135.88999938964844,136.1699981689453,156526500.0,116.48974609375
2012-07-27,139.07000732421875,136.13999938964844,136.88999938964844,138.67999267578125,236768900.0,118.63700866699219
2012-07-30,139.33999633789062,138.27000427246094,138.52000427246094,138.67999267578125,106782000.0,118.63700866699219
2012-07-31,138.8699951171875,137.7100067138672,138.49000549316406,137.7100067138672,120575900.0,117.80718994140625
2012-08-01,138.72999572753906,137.39999389648438,138.6999969482422,137.58999633789062,138293800.0,117.70454406738281
2012-08-02,137.57000732421875,135.5800018310547,136.5500030517578,136.63999938964844,199556600.0,116.891845703125
2012-08-03,139.63999938964844,136.67999267578125,138.55999755859375,139.35000610351562,157825000.0,119.21019744873047
2012-08-06,140.1699981689453,139.55999755859375,139.72000122070312,139.6199951171875,86326200.0,119.4411849975586
2012-08-07,140.9199981689453,140.02999877929688,140.17999267578125,140.32000732421875,109545100.0,120.03999328613281
2012-08-08,140.64999389648438,139.80999755859375,139.85000610351562,140.49000549316406,89754700.0,120.18540954589844
2012-08-09,140.88999938964844,140.14999389648438,140.2899932861328,140.61000061035156,90291700.0,120.28812408447266
2012-08-10,140.88999938964844,139.80999755859375,140.0399932861328,140.83999633789062,99792700.0,120.48486328125
2012-08-13,140.83999633789062,140.0399932861328,140.60000610351562,140.77000427246094,79426900.0,120.42495727539062
2012-08-14,141.3800048828125,140.3699951171875,141.2899932861328,140.7899932861328,102379400.0,120.44205474853516
2012-08-15,141.19000244140625,140.5500030517578,140.63999938964844,140.9499969482422,71085900.0,120.57894134521484
2012-08-16,142.16000366210938,140.8000030517578,141.14999389648438,141.99000549316406,112014200.0,121.46863555908203
2012-08-17,142.3000030517578,141.86000061035156,142.22999572753906,142.17999267578125,90813700.0,121.63114166259766
2012-08-20,142.22000122070312,141.58999633789062,141.97999572753906,142.19000244140625,78255700.0,121.63972473144531
2012-08-21,143.08999633789062,141.4499969482422,142.5399932861328,141.75999450683594,105581100.0,121.2718734741211
2012-08-22,142.0500030517578,141.07000732421875,141.39999389648438,141.82000732421875,133243500.0,121.32322692871094
2012-08-23,141.47999572753906,140.44000244140625,141.47000122070312,140.66000366210938,111466400.0,120.33085632324219
2012-08-24,141.8300018310547,140.22000122070312,140.30999755859375,141.50999450683594,99481200.0,121.05801391601562
2012-08-27,142.0800018310547,141.33999633789062,141.88999938964844,141.5399932861328,68785900.0,121.08368682861328
2012-08-28,141.83999633789062,140.97000122070312,141.17999267578125,141.39999389648438,75689600.0,120.9638671875
2012-08-29,141.88999938964844,141.1199951171875,141.52000427246094,141.50999450683594,65421300.0,121.05801391601562
2012-08-30,140.94000244140625,140.19000244140625,140.89999389648438,140.49000549316406,96589900.0,120.18540954589844
2012-08-31,141.82000732421875,140.36000061035156,141.2899932861328,141.16000366210938,151970400.0,120.75859069824219
2012-09-04,141.4600067138672,140.1300048828125,141.0399932861328,141.02999877929688,120226200.0,120.64737701416016
2012-09-05,141.47000122070312,140.6300048828125,141.08999633789062,140.91000366210938,100660300.0,120.54473114013672
2012-09-06,143.77999877929688,141.75,141.75999450683594,143.77000427246094,158272500.0,122.99136352539062
2012-09-07,144.38999938964844,143.8800048828125,144.00999450683594,144.3300018310547,107272100.0,123.47042846679688
2012-09-10,144.44000244140625,143.4600067138672,144.19000244140625,143.50999450683594,86458500.0,122.76898193359375
2012-09-11,144.3699951171875,143.55999755859375,143.60000610351562,143.91000366210938,88760000.0,123.11116790771484
2012-09-12,144.5500030517578,143.89999389648438,144.38999938964844,144.38999938964844,87640900.0,123.52174377441406
2012-09-13,147.0399932861328,143.99000549316406,144.3699951171875,146.58999633789062,225470200.0,125.40383911132812
2012-09-14,148.11000061035156,146.75999450683594,146.8800048828125,147.24000549316406,169777000.0,125.95986938476562
2012-09-17,147.19000244140625,146.3699951171875,146.94000244140625,146.74000549316406,119427800.0,125.53215026855469
2012-09-18,146.80999755859375,146.25,146.49000549316406,146.6199951171875,98326600.0,125.42943572998047
2012-09-19,147.1699981689453,146.41000366210938,146.7899932861328,146.6999969482422,128318300.0,125.4979476928711
2012-09-20,146.7899932861328,145.6300048828125,146.02999877929688,146.7100067138672,154009800.0,125.50651550292969
2012-09-21,146.6699981689453,145.80999755859375,146.63999938964844,145.8699951171875,108737500.0,125.4539794921875
2012-09-24,145.97999572753906,145.0399932861328,145.14999389648438,145.64999389648438,95682000.0,125.26483154296875
2012-09-25,146.24000549316406,144.05999755859375,145.9600067138672,144.10000610351562,133165200.0,123.93175506591797
2012-09-26,144.11000061035156,142.9499969482422,144.07000732421875,143.2899932861328,146502200.0,123.2350845336914
2012-09-27,144.97000122070312,143.50999450683594,143.88999938964844,144.63999938964844,111830300.0,124.3961410522461
2012-09-28,144.55999755859375,143.4600067138672,144.08999633789062,143.97000122070312,150696100.0,123.81991577148438
2012-10-01,145.69000244140625,144.00999450683594,144.52000427246094,144.35000610351562,135911200.0,124.14678192138672
2012-10-02,145.14999389648438,143.8300018310547,144.9199981689453,144.5,113422200.0,124.2757568359375
2012-10-03,145.42999267578125,144.1300048828125,144.88999938964844,145.08999633789062,121283100.0,124.7831802368164
2012-10-04,146.33999633789062,145.44000244140625,145.63999938964844,146.1300048828125,124311600.0,125.6776351928711
2012-10-05,147.16000366210938,145.6999969482422,146.91000366210938,146.13999938964844,124842100.0,125.68624877929688
2012-10-08,146.1199951171875,145.30999755859375,145.60000610351562,145.63999938964844,78415400.0,125.25621795654297
2012-10-09,145.64999389648438,144.14999389648438,145.52999877929688,144.1999969482422,148872900.0,124.01774597167969
2012-10-10,144.32000732421875,143.08999633789062,144.17999267578125,143.27999877929688,124247500.0,123.22649383544922
2012-10-11,144.49000549316406,143.3300018310547,144.27999877929688,143.36000061035156,123601500.0,123.29534912109375
2012-10-12,143.9499969482422,142.5800018310547,143.4600067138672,142.88999938964844,124181900.0,122.89111328125
2012-10-15,144.22999572753906,142.77000427246094,143.22999572753906,144.0800018310547,107689100.0,123.91451263427734
2012-10-16,145.63999938964844,144.66000366210938,144.75999450683594,145.5399932861328,108815500.0,125.17019653320312
2012-10-17,146.32000732421875,145.4199981689453,145.63999938964844,146.1999969482422,128834100.0,125.73782348632812
2012-10-18,146.52000427246094,145.3300018310547,145.82000732421875,145.82000732421875,148108500.0,125.41098022460938
2012-10-19,145.55999755859375,143.0500030517578,145.5500030517578,143.38999938964844,185645200.0,123.3211441040039
2012-10-22,143.6699981689453,142.27999877929688,143.14999389648438,143.41000366210938,125578600.0,123.33831024169922
2012-10-23,142.05999755859375,140.8300018310547,141.86000061035156,141.4199981689453,192056300.0,121.6268539428711
2012-10-24,142.10000610351562,140.8000030517578,141.92999267578125,141.02000427246094,120179400.0,121.28282928466797
2012-10-25,142.27999877929688,140.57000732421875,142.02000427246094,141.42999267578125,134457400.0,121.63538360595703
2012-10-26,141.83999633789062,140.38999938964844,141.3000030517578,141.35000610351562,146023500.0,121.56664276123047
2012-10-31,142.02999877929688,140.67999267578125,141.85000610351562,141.35000610351562,103438500.0,121.56664276123047
2012-11-01,143.00999450683594,141.52000427246094,141.64999389648438,142.8300018310547,100995600.0,122.83950805664062
2012-11-02,143.72000122070312,141.41000366210938,143.67999267578125,141.55999755859375,137702200.0,121.74723815917969
2012-11-05,142.1699981689453,140.92999267578125,141.35000610351562,141.85000610351562,98378500.0,121.99665069580078
2012-11-06,143.52000427246094,142.1300048828125,142.27999877929688,142.9600067138672,107068100.0,122.95132446289062
2012-11-07,141.67999267578125,139.05999755859375,141.66000366210938,139.72000122070312,264304500.0,120.16475677490234
2012-11-08,140.41000366210938,137.92999267578125,139.6999969482422,138.0399932861328,181517300.0,118.7198715209961
2012-11-09,139.44000244140625,137.5500030517578,137.6199951171875,138.16000366210938,201055300.0,118.82310485839844
2012-11-12,138.80999755859375,137.9600067138672,138.58999633789062,138.27000427246094,97677500.0,118.91770935058594
2012-11-13,139.25,137.36000061035156,137.5399932861328,137.7899932861328,123018300.0,118.5048828125
2012-11-14,138.42999267578125,135.6199951171875,138.2100067138672,135.92999267578125,191505000.0,116.90521240234375
2012-11-15,136.49000549316406,135.17999267578125,135.97999572753906,135.6999969482422,178128400.0,116.70740509033203
2012-11-16,136.63999938964844,134.6999969482422,135.89999389648438,136.3699951171875,239483900.0,117.28364562988281
2012-11-19,139.14999389648438,136.41000366210938,137.89999389648438,139.1300048828125,151495800.0,119.65733337402344
2012-11-20,139.4199981689453,138.0800018310547,138.91000366210938,139.19000244140625,119807400.0,119.7089614868164
2012-11-21,139.57000732421875,139.02999877929688,139.30999755859375,139.4499969482422,81710800.0,119.93255615234375
2012-11-23,141.39999389648438,140.0399932861328,140.1300048828125,141.35000610351562,65409200.0,121.56664276123047
2012-11-26,141.36000061035156,140.19000244140625,140.64999389648438,141.0500030517578,100124400.0,121.30862426757812
2012-11-27,141.38999938964844,140.24000549316406,140.91000366210938,140.3300018310547,128646200.0,120.68942260742188
2012-11-28,141.5399932861328,139.0,139.75999450683594,141.4600067138672,177086500.0,121.66126251220703
2012-11-29,142.50999450683594,141.3699951171875,141.99000549316406,142.1199951171875,151085900.0,122.2288589477539
2012-11-30,142.4199981689453,141.66000366210938,142.13999938964844,142.14999389648438,136568300.0,122.2546615600586
2012-12-03,142.9199981689453,141.33999633789062,142.8000030517578,141.4499969482422,124656300.0,121.65265655517578
2012-12-04,141.8699951171875,140.8699951171875,141.44000244140625,141.25,127512200.0,121.48060607910156
2012-12-05,142.16000366210938,140.3699951171875,141.3699951171875,141.5,147300500.0,121.69562530517578
2012-12-06,142.0399932861328,141.16000366210938,141.3699951171875,141.97999572753906,103220600.0,122.10845947265625
2012-12-07,142.69000244140625,141.6699981689453,142.52999877929688,142.41000366210938,108726400.0,122.478271484375
2012-12-10,142.80999755859375,142.14999389648438,142.2100067138672,142.47000122070312,98840700.0,122.52989196777344
2012-12-11,144.11000061035156,142.99000549316406,143.05999755859375,143.44000244140625,152570400.0,123.36409759521484
2012-12-12,144.5500030517578,143.30999755859375,144.0,143.50999450683594,145880100.0,123.4243392944336
2012-12-13,143.8300018310547,142.27000427246094,143.4199981689453,142.6300048828125,135715000.0,122.6674575805664
2012-12-14,142.5800018310547,141.8800048828125,142.32000732421875,142.10000610351562,137701700.0,122.211669921875
2012-12-17,143.85000610351562,142.42999267578125,142.47000122070312,143.77000427246094,143238200.0,123.64791870117188
2012-12-18,145.5,143.7899932861328,144.0,145.3699951171875,177762800.0,125.02394104003906
2012-12-19,145.5800018310547,144.24000549316406,145.52999877929688,144.2899932861328,150895400.0,124.09516906738281
2012-12-20,145.13999938964844,143.97999572753906,144.3800048828125,145.1199951171875,168487000.0,124.8089599609375
2012-12-21,144.08999633789062,141.94000244140625,142.1699981689453,142.7899932861328,245883800.0,123.67603302001953
2012-12-24,142.55999755859375,142.19000244140625,142.47999572753906,142.35000610351562,53874600.0,123.29499053955078
2012-12-26,142.7100067138672,141.35000610351562,142.63999938964844,141.75,106947700.0,122.7752914428711
2012-12-27,142.0800018310547,139.9199981689453,141.7899932861328,141.55999755859375,167920600.0,122.61071014404297
2012-12-28,141.4199981689453,139.8699951171875,140.63999938964844,140.02999877929688,148806700.0,121.28553009033203
2012-12-31,142.55999755859375,139.5399932861328,139.66000366210938,142.41000366210938,243935200.0,123.3469467163086
2013-01-02,146.14999389648438,144.72999572753906,145.11000061035156,146.05999755859375,192059000.0,126.50836181640625
2013-01-03,146.3699951171875,145.33999633789062,145.99000549316406,145.72999572753906,144761800.0,126.22248840332031
2013-01-04,146.61000061035156,145.6699981689453,145.97000122070312,146.3699951171875,116817700.0,126.77682495117188
2013-01-07,146.11000061035156,145.42999267578125,145.85000610351562,145.97000122070312,110002500.0,126.43038177490234
2013-01-08,145.91000366210938,144.97999572753906,145.7100067138672,145.5500030517578,121265100.0,126.06660461425781
2013-01-09,146.32000732421875,145.63999938964844,145.8699951171875,145.9199981689453,90745600.0,126.3870620727539
2013-01-10,147.08999633789062,145.97000122070312,146.72999572753906,147.0800018310547,130735400.0,127.39183044433594
2013-01-11,147.14999389648438,146.61000061035156,147.0399932861328,147.07000732421875,113917300.0,127.38317108154297
2013-01-14,147.07000732421875,146.42999267578125,146.88999938964844,146.97000122070312,89567200.0,127.29653930664062
2013-01-15,147.2100067138672,146.1999969482422,146.2899932861328,147.07000732421875,93172600.0,127.38317108154297
2013-01-16,147.27999877929688,146.61000061035156,146.77000427246094,147.0500030517578,104849500.0,127.36579132080078
2013-01-17,148.4199981689453,147.14999389648438,147.6999969482422,148.0,133833500.0,128.1886444091797
2013-01-18,148.49000549316406,147.42999267578125,147.97000122070312,148.3300018310547,169906000.0,128.47450256347656
2013-01-22,149.1300048828125,147.97999572753906,148.3300018310547,149.1300048828125,111797300.0,129.16737365722656
2013-01-23,149.5,148.86000061035156,149.1300048828125,149.3699951171875,104596100.0,129.37527465820312
2013-01-24,150.13999938964844,149.00999450683594,149.14999389648438,149.41000366210938,146426400.0,129.40994262695312
